dateTime;next_dateTime;arr_volume_group;dep_volume_group;volume_group;metarKey;noPhenDetected;recent;intensity;characteristic;phenomenon1;phenomenon2;phenomenon3
2019-04-03 21:30:00.000;2019-04-03 22:00:00.000;MEDIA;MEDIA;MEDIA;4487381;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-03 22:30:00.000;2019-04-03 23:00:00.000;BAJA;MEDIA;BAJA;4487383;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-03 23:30:00.000;2019-04-04 00:00:00.000;BAJA;BAJA;BAJA;4487385;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-04 01:30:00.000;2019-04-04 02:00:00.000;BAJA;BAJA;BAJA;4489880;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-04 02:30:00.000;2019-04-04 03:00:00.000;BAJA;BAJA;BAJA;4489882;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-04 06:00:00.000;2019-04-04 06:30:00.000;MEDIA;MEDIA;MEDIA;4489889;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-04 07:00:00.000;2019-04-04 07:30:00.000;ALTA;ALTA;ALTA;4489891;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-04 10:30:00.000;2019-04-04 11:00:00.000;MEDIA;ALTA;ALTA;4489898;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-04 14:00:00.000;2019-04-04 14:30:00.000;MEDIA;ALTA;ALTA;4489905;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-04 15:00:00.000;2019-04-04 15:30:00.000;MEDIA;ALTA;MEDIA;4489907;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-04 18:30:00.000;2019-04-04 19:00:00.000;ALTA;MEDIA;ALTA;4489914;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-04 19:30:00.000;2019-04-04 20:00:00.000;MEDIA;MEDIA;MEDIA;4489916;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-04 23:00:00.000;2019-04-04 23:30:00.000;BAJA;BAJA;BAJA;4489923;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-05 05:30:00.000;2019-04-05 06:00:00.000;MEDIA;ALTA;ALTA;4492495;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-05 06:30:00.000;2019-04-05 07:00:00.000;MEDIA;MEDIA;MEDIA;4492497;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-05 10:00:00.000;2019-04-05 10:30:00.000;MEDIA;ALTA;MEDIA;4492506;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-05 18:00:00.000;2019-04-05 18:30:00.000;MEDIA;ALTA;ALTA;4492529;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-05 19:00:00.000;2019-04-05 19:30:00.000;ALTA;ALTA;ALTA;4492531;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-05 22:30:00.000;2019-04-05 23:00:00.000;BAJA;BAJA;BAJA;4492538;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-05 23:30:00.000;2019-04-06 00:00:00.000;BAJA;BAJA;BAJA;4492540;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-06 01:00:00.000;2019-04-06 01:30:00.000;BAJA;BAJA;BAJA;4495144;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-06 02:00:00.000;2019-04-06 02:30:00.000;BAJA;BAJA;BAJA;4495146;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-06 03:00:00.000;2019-04-06 03:30:00.000;BAJA;BAJA;BAJA;4495148;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-06 05:30:00.000;2019-04-06 06:00:00.000;MEDIA;ALTA;MEDIA;4495153;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-06 06:30:00.000;2019-04-06 07:00:00.000;MEDIA;MEDIA;MEDIA;4495155;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-06 10:00:00.000;2019-04-06 10:30:00.000;MEDIA;ALTA;ALTA;4495162;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-06 10:30:00.000;2019-04-06 11:00:00.000;MEDIA;ALTA;MEDIA;4495164;0;0;Baja;Chubasco(s);Lluvia;NULL;NULL
2019-04-06 13:00:00.000;2019-04-06 13:30:00.000;ALTA;ALTA;ALTA;4495169;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-06 14:00:00.000;2019-04-06 14:30:00.000;MEDIA;ALTA;ALTA;4495171;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-06 15:00:00.000;2019-04-06 15:30:00.000;MEDIA;MEDIA;MEDIA;4495173;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-06 16:30:00.000;2019-04-06 17:00:00.000;MEDIA;MEDIA;MEDIA;4495178;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-06 20:30:00.000;2019-04-06 21:00:00.000;MEDIA;MEDIA;MEDIA;4495187;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-06 21:30:00.000;2019-04-06 22:00:00.000;MEDIA;BAJA;MEDIA;4495189;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-07 02:30:00.000;2019-04-07 03:00:00.000;BAJA;BAJA;BAJA;4497686;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-07 03:30:00.000;2019-04-07 04:00:00.000;BAJA;BAJA;BAJA;4497688;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-07 06:00:00.000;2019-04-07 06:30:00.000;MEDIA;MEDIA;MEDIA;4497693;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-07 07:00:00.000;2019-04-07 07:30:00.000;MEDIA;ALTA;ALTA;4497695;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-07 10:30:00.000;2019-04-07 11:00:00.000;MEDIA;MEDIA;MEDIA;4497702;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-07 16:00:00.000;2019-04-07 16:30:00.000;ALTA;MEDIA;MEDIA;4497752;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-08 02:30:00.000;2019-04-08 03:00:00.000;BAJA;BAJA;BAJA;4500335;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-08 03:00:00.000;2019-04-08 03:30:00.000;BAJA;BAJA;BAJA;4500337;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-08 08:30:00.000;2019-04-08 09:00:00.000;ALTA;ALTA;ALTA;4500351;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-08 09:30:00.000;2019-04-08 10:00:00.000;MEDIA;ALTA;MEDIA;4500353;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-08 10:00:00.000;2019-04-08 10:30:00.000;MEDIA;ALTA;ALTA;4500403;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-08 13:30:00.000;2019-04-08 14:00:00.000;ALTA;ALTA;ALTA;4500410;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-08 14:30:00.000;2019-04-08 15:00:00.000;MEDIA;ALTA;ALTA;4500412;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-08 17:00:00.000;2019-04-08 17:30:00.000;ALTA;MEDIA;MEDIA;4500417;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-08 18:00:00.000;2019-04-08 18:30:00.000;MEDIA;ALTA;ALTA;4500419;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-08 21:30:00.000;2019-04-08 22:00:00.000;MEDIA;MEDIA;MEDIA;4500426;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-08 22:30:00.000;2019-04-08 23:00:00.000;BAJA;BAJA;BAJA;4500428;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-09 00:30:00.000;2019-04-09 01:00:00.000;BAJA;BAJA;BAJA;4502902;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-09 03:00:00.000;2019-04-09 03:30:00.000;BAJA;BAJA;BAJA;4502907;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-09 04:00:00.000;2019-04-09 04:30:00.000;BAJA;MEDIA;BAJA;4502909;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-09 07:30:00.000;2019-04-09 08:00:00.000;ALTA;MEDIA;MEDIA;4502916;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-09 08:30:00.000;2019-04-09 09:00:00.000;ALTA;MEDIA;ALTA;4502918;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-09 13:00:00.000;2019-04-09 13:30:00.000;MEDIA;MEDIA;MEDIA;4502927;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-09 13:30:00.000;2019-04-09 14:00:00.000;MEDIA;ALTA;ALTA;4502977;0;0;Baja;Chubasco(s);Lluvia;NULL;NULL
2019-04-09 17:00:00.000;2019-04-09 17:30:00.000;ALTA;MEDIA;MEDIA;4502984;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-09 18:00:00.000;2019-04-09 18:30:00.000;ALTA;ALTA;ALTA;4502986;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-09 20:30:00.000;2019-04-09 21:00:00.000;ALTA;MEDIA;MEDIA;4502991;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-09 21:30:00.000;2019-04-09 22:00:00.000;MEDIA;MEDIA;MEDIA;4502993;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-10 00:30:00.000;2019-04-10 01:00:00.000;BAJA;BAJA;BAJA;4505524;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-10 01:30:00.000;2019-04-10 02:00:00.000;BAJA;BAJA;BAJA;4505526;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-10 04:00:00.000;2019-04-10 04:30:00.000;MEDIA;MEDIA;MEDIA;4505531;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-10 05:00:00.000;2019-04-10 05:30:00.000;BAJA;ALTA;MEDIA;4505533;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-10 08:30:00.000;2019-04-10 09:00:00.000;ALTA;ALTA;ALTA;4505540;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-10 09:30:00.000;2019-04-10 10:00:00.000;MEDIA;ALTA;MEDIA;4505542;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-10 13:00:00.000;2019-04-10 13:30:00.000;ALTA;ALTA;ALTA;4505549;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-10 14:00:00.000;2019-04-10 14:30:00.000;MEDIA;ALTA;ALTA;4505551;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-10 16:30:00.000;2019-04-10 17:00:00.000;ALTA;MEDIA;MEDIA;4505556;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-10 17:30:00.000;2019-04-10 18:00:00.000;ALTA;ALTA;ALTA;4505558;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-10 21:00:00.000;2019-04-10 21:30:00.000;MEDIA;MEDIA;MEDIA;4505565;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-10 22:00:00.000;2019-04-10 22:30:00.000;BAJA;MEDIA;MEDIA;4505567;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-11 01:30:00.000;2019-04-11 02:00:00.000;BAJA;BAJA;BAJA;4508055;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-11 02:30:00.000;2019-04-11 03:00:00.000;BAJA;BAJA;BAJA;4508057;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-11 06:00:00.000;2019-04-11 06:30:00.000;MEDIA;MEDIA;MEDIA;4508064;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-11 07:00:00.000;2019-04-11 07:30:00.000;MEDIA;ALTA;ALTA;4508066;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-11 09:30:00.000;2019-04-11 10:00:00.000;ALTA;ALTA;ALTA;4508071;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-11 10:30:00.000;2019-04-11 11:00:00.000;MEDIA;ALTA;MEDIA;4508073;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-11 11:00:00.000;2019-04-11 11:30:00.000;ALTA;ALTA;ALTA;4508075;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-11 13:30:00.000;2019-04-11 14:00:00.000;MEDIA;ALTA;MEDIA;4508080;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-11 14:30:00.000;2019-04-11 15:00:00.000;MEDIA;ALTA;ALTA;4508082;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-11 18:00:00.000;2019-04-11 18:30:00.000;MEDIA;ALTA;ALTA;4508089;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-11 19:00:00.000;2019-04-11 19:30:00.000;ALTA;MEDIA;ALTA;4508091;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-11 22:30:00.000;2019-04-11 23:00:00.000;BAJA;BAJA;BAJA;4508098;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-11 23:30:00.000;2019-04-12 00:00:00.000;BAJA;BAJA;BAJA;4508100;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-12 00:00:00.000;2019-04-12 00:30:00.000;BAJA;BAJA;BAJA;4510581;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-12 03:30:00.000;2019-04-12 04:00:00.000;MEDIA;BAJA;MEDIA;4510588;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-12 04:30:00.000;2019-04-12 05:00:00.000;BAJA;MEDIA;MEDIA;4510590;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-12 07:00:00.000;2019-04-12 07:30:00.000;ALTA;ALTA;ALTA;4510595;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-12 08:00:00.000;2019-04-12 08:30:00.000;ALTA;MEDIA;ALTA;4510597;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-12 16:00:00.000;2019-04-12 16:30:00.000;MEDIA;MEDIA;MEDIA;4510613;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-12 17:00:00.000;2019-04-12 17:30:00.000;ALTA;ALTA;ALTA;4510615;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-12 19:30:00.000;2019-04-12 20:00:00.000;ALTA;MEDIA;ALTA;4510620;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-12 20:30:00.000;2019-04-12 21:00:00.000;ALTA;MEDIA;MEDIA;4510622;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-13 01:30:00.000;2019-04-13 02:00:00.000;BAJA;BAJA;BAJA;4513078;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-13 02:30:00.000;2019-04-13 03:00:00.000;BAJA;BAJA;BAJA;4513080;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-13 05:00:00.000;2019-04-13 05:30:00.000;MEDIA;MEDIA;MEDIA;4513085;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-13 06:00:00.000;2019-04-13 06:30:00.000;MEDIA;MEDIA;MEDIA;4513087;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-13 09:30:00.000;2019-04-13 10:00:00.000;MEDIA;ALTA;ALTA;4513094;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-13 10:30:00.000;2019-04-13 11:00:00.000;MEDIA;ALTA;ALTA;4513096;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-13 14:00:00.000;2019-04-13 14:30:00.000;MEDIA;ALTA;ALTA;4513103;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-13 15:00:00.000;2019-04-13 15:30:00.000;MEDIA;ALTA;MEDIA;4513105;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-13 17:30:00.000;2019-04-13 18:00:00.000;MEDIA;MEDIA;MEDIA;4513110;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-13 18:30:00.000;2019-04-13 19:00:00.000;MEDIA;MEDIA;MEDIA;4513112;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-13 22:00:00.000;2019-04-13 22:30:00.000;BAJA;MEDIA;MEDIA;4513119;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-13 23:00:00.000;2019-04-13 23:30:00.000;BAJA;BAJA;BAJA;4513121;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 01:30:00.000;2019-04-14 02:00:00.000;BAJA;BAJA;BAJA;4515568;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 02:30:00.000;2019-04-14 03:00:00.000;BAJA;BAJA;BAJA;4515570;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 05:00:00.000;2019-04-14 05:30:00.000;BAJA;MEDIA;MEDIA;4515575;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 06:00:00.000;2019-04-14 06:30:00.000;MEDIA;MEDIA;MEDIA;4515577;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 07:00:00.000;2019-04-14 07:30:00.000;MEDIA;MEDIA;MEDIA;4515579;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 09:30:00.000;2019-04-14 10:00:00.000;MEDIA;ALTA;MEDIA;4515584;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 10:30:00.000;2019-04-14 11:00:00.000;ALTA;MEDIA;MEDIA;4515586;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 14:00:00.000;2019-04-14 14:30:00.000;MEDIA;ALTA;ALTA;4515593;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 15:00:00.000;2019-04-14 15:30:00.000;MEDIA;ALTA;MEDIA;4515595;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 17:30:00.000;2019-04-14 18:00:00.000;MEDIA;MEDIA;MEDIA;4515600;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 18:30:00.000;2019-04-14 19:00:00.000;ALTA;MEDIA;ALTA;4515602;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 19:30:00.000;2019-04-14 20:00:00.000;ALTA;MEDIA;MEDIA;4515604;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 22:00:00.000;2019-04-14 22:30:00.000;BAJA;MEDIA;MEDIA;4515609;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-14 23:00:00.000;2019-04-14 23:30:00.000;BAJA;BAJA;BAJA;4515611;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-15 00:30:00.000;2019-04-15 01:00:00.000;BAJA;BAJA;BAJA;4518024;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-15 01:30:00.000;2019-04-15 02:00:00.000;BAJA;BAJA;BAJA;4518026;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-15 05:00:00.000;2019-04-15 05:30:00.000;BAJA;ALTA;MEDIA;4518033;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-15 08:00:00.000;2019-04-15 08:30:00.000;ALTA;MEDIA;ALTA;4518142;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-15 09:00:00.000;2019-04-15 09:30:00.000;MEDIA;ALTA;MEDIA;4518144;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-15 16:00:00.000;2019-04-15 16:30:00.000;MEDIA;MEDIA;MEDIA;4518158;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-15 17:00:00.000;2019-04-15 17:30:00.000;MEDIA;MEDIA;MEDIA;4518160;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-15 20:30:00.000;2019-04-15 21:00:00.000;ALTA;MEDIA;MEDIA;4518167;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-15 21:30:00.000;2019-04-15 22:00:00.000;MEDIA;MEDIA;MEDIA;4518169;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-16 00:00:00.000;2019-04-16 00:30:00.000;BAJA;BAJA;BAJA;4520707;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-16 01:00:00.000;2019-04-16 01:30:00.000;BAJA;BAJA;BAJA;4520709;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-16 03:30:00.000;2019-04-16 04:00:00.000;MEDIA;BAJA;BAJA;4520714;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-16 04:30:00.000;2019-04-16 05:00:00.000;BAJA;MEDIA;MEDIA;4520716;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-16 05:30:00.000;2019-04-16 06:00:00.000;MEDIA;ALTA;ALTA;4520718;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-16 08:00:00.000;2019-04-16 08:30:00.000;ALTA;MEDIA;MEDIA;4520723;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-16 09:00:00.000;2019-04-16 09:30:00.000;MEDIA;MEDIA;MEDIA;4520725;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-16 13:30:00.000;2019-04-16 14:00:00.000;MEDIA;ALTA;ALTA;4520734;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-16 17:00:00.000;2019-04-16 17:30:00.000;MEDIA;MEDIA;MEDIA;4520741;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-16 18:00:00.000;2019-04-16 18:30:00.000;ALTA;ALTA;ALTA;4520743;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-16 20:30:00.000;2019-04-16 21:00:00.000;ALTA;BAJA;MEDIA;4520748;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-16 21:30:00.000;2019-04-16 22:00:00.000;MEDIA;MEDIA;MEDIA;4520750;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-17 01:30:00.000;2019-04-17 02:00:00.000;BAJA;BAJA;BAJA;4523231;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-17 02:30:00.000;2019-04-17 03:00:00.000;BAJA;BAJA;BAJA;4523233;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-17 05:00:00.000;2019-04-17 05:30:00.000;MEDIA;ALTA;MEDIA;4523238;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-17 06:00:00.000;2019-04-17 06:30:00.000;MEDIA;MEDIA;MEDIA;4523240;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-17 09:30:00.000;2019-04-17 10:00:00.000;MEDIA;ALTA;MEDIA;4523247;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-17 10:30:00.000;2019-04-17 11:00:00.000;MEDIA;ALTA;MEDIA;4523249;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-17 14:00:00.000;2019-04-17 14:30:00.000;MEDIA;ALTA;ALTA;4523256;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-17 15:00:00.000;2019-04-17 15:30:00.000;MEDIA;ALTA;MEDIA;4523258;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-18 03:30:00.000;2019-04-18 04:00:00.000;MEDIA;BAJA;BAJA;4525796;0;0;Moderado;;Lluvia;NULL;NULL
2019-04-18 16:00:00.000;2019-04-18 16:30:00.000;MEDIA;MEDIA;MEDIA;4525823;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-19 02:30:00.000;2019-04-19 03:00:00.000;BAJA;BAJA;BAJA;4528411;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-19 03:30:00.000;2019-04-19 04:00:00.000;MEDIA;BAJA;BAJA;4528413;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-19 07:00:00.000;2019-04-19 07:30:00.000;ALTA;ALTA;ALTA;4528420;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-19 08:00:00.000;2019-04-19 08:30:00.000;ALTA;MEDIA;ALTA;4528422;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-19 10:30:00.000;2019-04-19 11:00:00.000;MEDIA;ALTA;ALTA;4528427;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-19 19:30:00.000;2019-04-19 20:00:00.000;MEDIA;MEDIA;MEDIA;4528447;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-19 22:00:00.000;2019-04-19 22:30:00.000;BAJA;MEDIA;MEDIA;4528452;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-20 00:30:00.000;2019-04-20 01:00:00.000;BAJA;BAJA;BAJA;4530935;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-20 01:30:00.000;2019-04-20 02:00:00.000;BAJA;BAJA;BAJA;4530937;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-20 04:00:00.000;2019-04-20 04:30:00.000;MEDIA;MEDIA;MEDIA;4530942;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-20 05:00:00.000;2019-04-20 05:30:00.000;MEDIA;ALTA;MEDIA;4530944;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-20 06:00:00.000;2019-04-20 06:30:00.000;MEDIA;MEDIA;MEDIA;4530946;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-20 08:30:00.000;2019-04-20 09:00:00.000;ALTA;ALTA;ALTA;4530951;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-20 09:30:00.000;2019-04-20 10:00:00.000;MEDIA;ALTA;MEDIA;4530953;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-20 13:00:00.000;2019-04-20 13:30:00.000;ALTA;ALTA;ALTA;4530960;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-20 14:00:00.000;2019-04-20 14:30:00.000;MEDIA;ALTA;ALTA;4530962;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-20 17:30:00.000;2019-04-20 18:00:00.000;MEDIA;MEDIA;MEDIA;4530969;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-20 18:30:00.000;2019-04-20 19:00:00.000;MEDIA;MEDIA;MEDIA;4530971;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-20 21:00:00.000;2019-04-20 21:30:00.000;MEDIA;MEDIA;MEDIA;4530976;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-20 22:00:00.000;2019-04-20 22:30:00.000;MEDIA;MEDIA;MEDIA;4530978;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-21 00:30:00.000;2019-04-21 01:00:00.000;BAJA;BAJA;BAJA;4533425;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-21 01:30:00.000;2019-04-21 02:00:00.000;BAJA;BAJA;BAJA;4533427;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-21 05:00:00.000;2019-04-21 05:30:00.000;BAJA;MEDIA;MEDIA;4533434;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-21 06:00:00.000;2019-04-21 06:30:00.000;MEDIA;MEDIA;MEDIA;4533436;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-21 08:30:00.000;2019-04-21 09:00:00.000;ALTA;MEDIA;ALTA;4533441;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-21 09:30:00.000;2019-04-21 10:00:00.000;MEDIA;ALTA;MEDIA;4533443;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-21 13:00:00.000;2019-04-21 13:30:00.000;ALTA;ALTA;ALTA;4533450;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-21 14:00:00.000;2019-04-21 14:30:00.000;MEDIA;ALTA;ALTA;4533452;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-21 17:30:00.000;2019-04-21 18:00:00.000;MEDIA;ALTA;MEDIA;4533459;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-21 18:30:00.000;2019-04-21 19:00:00.000;ALTA;ALTA;ALTA;4533461;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-21 21:00:00.000;2019-04-21 21:30:00.000;MEDIA;MEDIA;MEDIA;4533466;0;0;NULL;NULL;NULL;NULL;NULL
2019-04-21 22:00:00.000;2019-04-21 22:30:00.000;MEDIA;MEDIA;MEDIA;4533468;0;0;NULL;NULL;NULL;NULL;NULL
2019-02-10 20:00:00.000;2019-02-10 20:30:00.000;MEDIA;ALTA;ALTA;4356204;0;0;NULL;NULL;NULL;NULL;NULL
2019-02-11 01:30:00.000;2019-02-11 02:00:00.000;BAJA;BAJA;BAJA;4358725;0;0;NULL;NULL;NULL;NULL;NULL
2019-02-11 02:00:00.000;2019-02-11 02:30:00.000;BAJA;BAJA;BAJA;4358726;0;0;NULL;NULL;NULL;NULL;NULL
