dateTime;next_dateTime;arr_volume_group;dep_volume_group;volume_group;metarKey;visibility;verVisibility;minVisibility;dirMinVisibility;CAVOK;temperature;dewPoint;qnh;unitPressure;variable;direction;knots;gustyWind;maxKnots;oscillationFrom;oscillationTo
2019-01-21 13:30:00.000;2019-01-21 14:00:00.000;ALTA;MEDIA;MEDIA;4304879;9999;NULL;NULL;NULL;0;9;-2;1020;hPa;0;350;17;0;NULL;330;30
2019-01-21 14:00:00.000;2019-01-21 14:30:00.000;ALTA;ALTA;ALTA;4304880;9999;NULL;NULL;NULL;0;10;-1;1020;hPa;0;360;15;0;NULL;330;30
2019-01-21 14:30:00.000;2019-01-21 15:00:00.000;BAJA;ALTA;MEDIA;4304881;9999;NULL;NULL;NULL;0;10;-2;1020;hPa;0;350;12;0;NULL;320;30
2019-01-21 15:00:00.000;2019-01-21 15:30:00.000;MEDIA;ALTA;ALTA;4304882;9999;NULL;NULL;NULL;0;10;-3;1020;hPa;0;360;12;0;NULL;340;40
2019-01-21 15:30:00.000;2019-01-21 16:00:00.000;MEDIA;ALTA;MEDIA;4304883;9999;NULL;NULL;NULL;0;9;-4;1020;hPa;0;350;14;0;NULL;330;30
2019-01-21 16:00:00.000;2019-01-21 16:30:00.000;MEDIA;MEDIA;MEDIA;4304884;9999;NULL;NULL;NULL;0;9;-4;1020;hPa;0;360;13;0;NULL;340;40
2019-01-21 16:30:00.000;2019-01-21 17:00:00.000;ALTA;MEDIA;MEDIA;4304885;9999;NULL;NULL;NULL;0;8;-3;1020;hPa;0;350;14;0;NULL;310;10
2019-01-21 17:00:00.000;2019-01-21 17:30:00.000;MEDIA;MEDIA;MEDIA;4304886;9999;NULL;NULL;NULL;0;8;-3;1020;hPa;0;350;12;0;NULL;NULL;NULL
2019-01-21 17:30:00.000;2019-01-21 18:00:00.000;ALTA;MEDIA;MEDIA;4304887;9999;NULL;NULL;NULL;0;7;-3;1020;hPa;0;340;8;0;NULL;300;10
2019-01-21 18:00:00.000;2019-01-21 18:30:00.000;ALTA;MEDIA;MEDIA;4304888;NULL;NULL;NULL;NULL;1;6;-3;1021;hPa;0;320;6;0;NULL;290;10
2019-01-21 18:30:00.000;2019-01-21 19:00:00.000;MEDIA;ALTA;MEDIA;4304889;NULL;NULL;NULL;NULL;1;6;-4;1021;hPa;0;360;7;0;NULL;340;40
2019-01-21 19:00:00.000;2019-01-21 19:30:00.000;ALTA;ALTA;ALTA;4304890;NULL;NULL;NULL;NULL;1;5;-4;1021;hPa;0;320;3;0;NULL;250;10
2019-01-21 19:30:00.000;2019-01-21 20:00:00.000;ALTA;ALTA;ALTA;4304891;NULL;NULL;NULL;NULL;1;4;-4;1021;hPa;0;320;3;0;NULL;NULL;NULL
2019-01-21 20:00:00.000;2019-01-21 20:30:00.000;MEDIA;MEDIA;MEDIA;4304892;NULL;NULL;NULL;NULL;1;5;-4;1021;hPa;0;350;5;0;NULL;290;30
2019-01-21 20:30:00.000;2019-01-21 21:00:00.000;ALTA;MEDIA;MEDIA;4304893;NULL;NULL;NULL;NULL;1;5;-4;1021;hPa;0;360;10;0;NULL;NULL;NULL
2019-01-21 21:00:00.000;2019-01-21 21:30:00.000;ALTA;MEDIA;MEDIA;4304894;NULL;NULL;NULL;NULL;1;5;-3;1021;hPa;0;10;6;0;NULL;330;60
2019-01-21 21:30:00.000;2019-01-21 22:00:00.000;MEDIA;MEDIA;MEDIA;4304895;NULL;NULL;NULL;NULL;1;4;-3;1021;hPa;0;360;8;0;NULL;NULL;NULL
2019-01-21 22:00:00.000;2019-01-21 22:30:00.000;MEDIA;MEDIA;MEDIA;4304896;NULL;NULL;NULL;NULL;1;4;-3;1021;hPa;0;270;2;0;NULL;NULL;NULL
2019-01-21 22:30:00.000;2019-01-21 23:00:00.000;BAJA;MEDIA;BAJA;4304897;NULL;NULL;NULL;NULL;1;2;-3;1021;hPa;0;300;3;0;NULL;NULL;NULL
2019-01-21 23:00:00.000;2019-01-21 23:30:00.000;BAJA;MEDIA;BAJA;4304898;NULL;NULL;NULL;NULL;1;2;-3;1021;hPa;0;360;2;0;NULL;NULL;NULL
2019-01-21 23:30:00.000;2019-01-22 00:00:00.000;BAJA;BAJA;BAJA;4304899;NULL;NULL;NULL;NULL;1;1;-3;1021;hPa;0;260;1;0;NULL;NULL;NULL
2019-01-22 00:00:00.000;2019-01-22 00:30:00.000;BAJA;BAJA;BAJA;4307625;NULL;NULL;NULL;NULL;1;2;-3;1020;hPa;0;200;2;0;NULL;NULL;NULL
2019-01-22 00:30:00.000;2019-01-22 01:00:00.000;BAJA;BAJA;BAJA;4307626;NULL;NULL;NULL;NULL;1;2;-2;1021;hPa;1;NULL;1;0;NULL;NULL;NULL
2019-01-22 01:00:00.000;2019-01-22 01:30:00.000;BAJA;BAJA;BAJA;4307627;NULL;NULL;NULL;NULL;1;1;-2;1020;hPa;0;210;4;0;NULL;180;240
2019-01-22 01:30:00.000;2019-01-22 02:00:00.000;BAJA;BAJA;BAJA;4307628;NULL;NULL;NULL;NULL;1;-1;-3;1020;hPa;0;0;0;0;NULL;NULL;NULL
2019-01-22 02:00:00.000;2019-01-22 02:30:00.000;BAJA;BAJA;BAJA;4307629;NULL;NULL;NULL;NULL;1;-1;-3;1020;hPa;0;150;1;0;NULL;NULL;NULL
2019-01-22 02:30:00.000;2019-01-22 03:00:00.000;BAJA;BAJA;BAJA;4307630;NULL;NULL;NULL;NULL;1;-1;-3;1020;hPa;1;NULL;1;0;NULL;NULL;NULL
2019-01-22 03:00:00.000;2019-01-22 03:30:00.000;BAJA;BAJA;BAJA;4307631;NULL;NULL;NULL;NULL;1;-1;-3;1020;hPa;1;NULL;1;0;NULL;NULL;NULL
2019-01-22 03:30:00.000;2019-01-22 04:00:00.000;BAJA;BAJA;BAJA;4307632;NULL;NULL;NULL;NULL;1;-1;-3;1019;hPa;1;NULL;1;0;NULL;NULL;NULL
2019-01-22 04:00:00.000;2019-01-22 04:30:00.000;BAJA;BAJA;BAJA;4307633;NULL;NULL;NULL;NULL;1;-1;-3;1018;hPa;0;120;2;0;NULL;NULL;NULL
2019-01-22 04:30:00.000;2019-01-22 05:00:00.000;MEDIA;BAJA;BAJA;4307634;NULL;NULL;NULL;NULL;1;-1;-2;1018;hPa;0;120;2;0;NULL;NULL;NULL
2019-01-22 05:00:00.000;2019-01-22 05:30:00.000;MEDIA;BAJA;BAJA;4307635;NULL;NULL;NULL;NULL;1;-1;-3;1018;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-01-22 05:30:00.000;2019-01-22 06:00:00.000;BAJA;MEDIA;MEDIA;4307636;NULL;NULL;NULL;NULL;1;-1;-3;1018;hPa;0;140;2;0;NULL;NULL;NULL
2019-01-22 06:00:00.000;2019-01-22 06:30:00.000;MEDIA;ALTA;MEDIA;4307637;NULL;NULL;NULL;NULL;1;-1;-2;1018;hPa;0;120;3;0;NULL;70;140
2019-01-22 06:30:00.000;2019-01-22 07:00:00.000;MEDIA;ALTA;ALTA;4307638;NULL;NULL;NULL;NULL;1;-1;-3;1018;hPa;0;100;3;0;NULL;70;130
2019-01-22 07:00:00.000;2019-01-22 07:30:00.000;MEDIA;MEDIA;MEDIA;4307639;NULL;NULL;NULL;NULL;1;-1;-2;1018;hPa;1;NULL;1;0;NULL;NULL;NULL
2019-01-22 07:30:00.000;2019-01-22 08:00:00.000;MEDIA;MEDIA;MEDIA;4307640;NULL;NULL;NULL;NULL;1;-1;-2;1018;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-01-22 08:00:00.000;2019-01-22 08:30:00.000;MEDIA;ALTA;MEDIA;4307641;NULL;NULL;NULL;NULL;1;0;-2;1017;hPa;0;120;3;0;NULL;100;160
2019-01-22 08:30:00.000;2019-01-22 09:00:00.000;ALTA;MEDIA;MEDIA;4307642;NULL;NULL;NULL;NULL;1;0;-1;1017;hPa;0;130;4;0;NULL;NULL;NULL
2019-01-22 09:00:00.000;2019-01-22 09:30:00.000;ALTA;MEDIA;ALTA;4307643;NULL;NULL;NULL;NULL;1;0;-1;1017;hPa;0;130;3;0;NULL;100;170
2019-01-22 09:30:00.000;2019-01-22 10:00:00.000;ALTA;MEDIA;MEDIA;4307644;NULL;NULL;NULL;NULL;1;1;-1;1017;hPa;1;NULL;1;0;NULL;NULL;NULL
2019-01-22 10:00:00.000;2019-01-22 10:30:00.000;MEDIA;MEDIA;MEDIA;4307645;NULL;NULL;NULL;NULL;1;2;-1;1017;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-01-22 10:30:00.000;2019-01-22 11:00:00.000;MEDIA;ALTA;ALTA;4307646;NULL;NULL;NULL;NULL;1;3;0;1017;hPa;0;120;4;0;NULL;90;160
2019-01-22 11:00:00.000;2019-01-22 11:30:00.000;MEDIA;ALTA;MEDIA;4307647;NULL;NULL;NULL;NULL;1;3;0;1017;hPa;0;120;4;0;NULL;100;170
2019-01-22 13:00:00.000;2019-01-22 13:30:00.000;ALTA;MEDIA;MEDIA;4307651;NULL;NULL;NULL;NULL;1;9;1;1014;hPa;0;280;13;0;NULL;NULL;NULL
2019-01-22 13:30:00.000;2019-01-22 14:00:00.000;ALTA;MEDIA;MEDIA;4307652;NULL;NULL;NULL;NULL;1;9;0;1014;hPa;0;280;15;0;NULL;NULL;NULL
2019-01-22 14:00:00.000;2019-01-22 14:30:00.000;MEDIA;ALTA;MEDIA;4307653;9999;NULL;NULL;NULL;0;8;1;1014;hPa;0;290;13;0;NULL;250;310
2019-01-22 14:30:00.000;2019-01-22 15:00:00.000;MEDIA;ALTA;MEDIA;4307654;9999;NULL;NULL;NULL;0;8;2;1013;hPa;0;280;16;0;NULL;NULL;NULL
2019-01-22 15:00:00.000;2019-01-22 15:30:00.000;MEDIA;ALTA;MEDIA;4307655;9999;NULL;NULL;NULL;0;8;2;1013;hPa;0;260;13;0;NULL;NULL;NULL
2019-01-22 15:30:00.000;2019-01-22 16:00:00.000;MEDIA;ALTA;MEDIA;4307656;9999;NULL;NULL;NULL;0;8;2;1013;hPa;0;250;13;0;NULL;220;280
2019-01-22 16:00:00.000;2019-01-22 16:30:00.000;MEDIA;MEDIA;MEDIA;4307657;9999;NULL;NULL;NULL;0;8;3;1013;hPa;0;250;10;0;NULL;NULL;NULL
2019-01-22 16:30:00.000;2019-01-22 17:00:00.000;MEDIA;MEDIA;MEDIA;4307658;9999;NULL;NULL;NULL;0;8;3;1013;hPa;0;240;10;0;NULL;NULL;NULL
2019-01-22 17:00:00.000;2019-01-22 17:30:00.000;MEDIA;MEDIA;MEDIA;4307659;9999;NULL;NULL;NULL;0;7;3;1013;hPa;0;220;8;0;NULL;NULL;NULL
2019-01-22 17:30:00.000;2019-01-22 18:00:00.000;ALTA;MEDIA;MEDIA;4307660;9999;NULL;NULL;NULL;0;8;3;1013;hPa;0;250;7;0;NULL;210;280
2019-01-22 18:00:00.000;2019-01-22 18:30:00.000;MEDIA;MEDIA;MEDIA;4307661;9999;NULL;NULL;NULL;0;7;4;1013;hPa;0;230;6;0;NULL;200;260
2019-01-22 18:30:00.000;2019-01-22 19:00:00.000;MEDIA;MEDIA;MEDIA;4307662;9999;NULL;NULL;NULL;0;7;4;1013;hPa;0;240;5;0;NULL;NULL;NULL
2019-01-22 19:00:00.000;2019-01-22 19:30:00.000;ALTA;ALTA;ALTA;4307663;9999;NULL;NULL;NULL;0;6;4;1013;hPa;0;230;6;0;NULL;NULL;NULL
2019-01-22 19:30:00.000;2019-01-22 20:00:00.000;MEDIA;MEDIA;MEDIA;4307664;9999;NULL;NULL;NULL;0;6;4;1013;hPa;0;160;5;0;NULL;110;200
2019-01-22 20:00:00.000;2019-01-22 20:30:00.000;MEDIA;MEDIA;MEDIA;4307665;9999;NULL;NULL;NULL;0;6;4;1012;hPa;0;200;6;0;NULL;NULL;NULL
2019-01-22 20:30:00.000;2019-01-22 21:00:00.000;MEDIA;MEDIA;MEDIA;4307666;9999;NULL;NULL;NULL;0;6;4;1012;hPa;0;150;3;0;NULL;120;190
2019-01-22 21:00:00.000;2019-01-22 21:30:00.000;MEDIA;MEDIA;MEDIA;4307667;9999;NULL;NULL;NULL;0;6;4;1012;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-01-22 21:30:00.000;2019-01-22 22:00:00.000;MEDIA;MEDIA;MEDIA;4307668;9999;NULL;NULL;NULL;0;6;4;1012;hPa;0;170;5;0;NULL;130;250
2019-01-22 22:00:00.000;2019-01-22 22:30:00.000;MEDIA;MEDIA;MEDIA;4307669;9999;NULL;NULL;NULL;0;6;4;1012;hPa;0;170;5;0;NULL;140;220
2019-01-22 22:30:00.000;2019-01-22 23:00:00.000;MEDIA;BAJA;BAJA;4307670;9999;NULL;NULL;NULL;0;6;4;1011;hPa;0;200;7;0;NULL;NULL;NULL
2019-01-22 23:00:00.000;2019-01-22 23:30:00.000;BAJA;MEDIA;MEDIA;4307671;9999;NULL;NULL;NULL;0;7;4;1011;hPa;0;180;3;0;NULL;80;240
2019-01-22 23:30:00.000;2019-01-23 00:00:00.000;BAJA;BAJA;BAJA;4307672;9999;NULL;NULL;NULL;0;6;3;1011;hPa;0;80;2;0;NULL;NULL;NULL
2019-01-23 00:00:00.000;2019-01-23 00:30:00.000;BAJA;BAJA;BAJA;4310157;9999;NULL;NULL;NULL;0;7;2;1011;hPa;0;270;13;0;NULL;240;300
2019-01-23 00:30:00.000;2019-01-23 01:00:00.000;BAJA;BAJA;BAJA;4310158;9999;NULL;NULL;NULL;0;7;2;1010;hPa;0;270;15;0;NULL;240;300
2019-01-23 01:00:00.000;2019-01-23 01:30:00.000;BAJA;BAJA;BAJA;4310159;9999;NULL;NULL;NULL;0;7;2;1010;hPa;0;250;12;0;NULL;220;280
2019-01-23 01:30:00.000;2019-01-23 02:00:00.000;BAJA;BAJA;BAJA;4310160;9999;NULL;NULL;NULL;0;7;2;1010;hPa;0;240;11;0;NULL;NULL;NULL
2019-01-23 02:00:00.000;2019-01-23 02:30:00.000;BAJA;BAJA;BAJA;4310161;9999;NULL;NULL;NULL;0;7;2;1009;hPa;0;250;11;0;NULL;NULL;NULL
2019-01-23 02:30:00.000;2019-01-23 03:00:00.000;BAJA;BAJA;BAJA;4310162;9999;NULL;NULL;NULL;0;7;2;1009;hPa;0;250;11;0;NULL;NULL;NULL
2019-01-23 03:00:00.000;2019-01-23 03:30:00.000;BAJA;BAJA;BAJA;4310163;9999;NULL;NULL;NULL;0;7;2;1009;hPa;0;240;11;0;NULL;210;270
2019-01-23 03:30:00.000;2019-01-23 04:00:00.000;BAJA;BAJA;BAJA;4310164;9999;NULL;NULL;NULL;0;7;2;1009;hPa;0;240;10;0;NULL;200;270
2019-01-23 04:00:00.000;2019-01-23 04:30:00.000;MEDIA;BAJA;BAJA;4310165;9999;NULL;NULL;NULL;0;8;2;1009;hPa;0;250;12;0;NULL;210;280
2019-01-23 04:30:00.000;2019-01-23 05:00:00.000;MEDIA;BAJA;BAJA;4310166;9999;NULL;NULL;NULL;0;7;2;1008;hPa;0;240;13;0;NULL;NULL;NULL
2019-01-23 05:00:00.000;2019-01-23 05:30:00.000;MEDIA;BAJA;MEDIA;4310167;9999;NULL;NULL;NULL;0;8;3;1008;hPa;0;240;15;0;NULL;NULL;NULL
2019-01-23 05:30:00.000;2019-01-23 06:00:00.000;BAJA;MEDIA;MEDIA;4310168;9999;NULL;NULL;NULL;0;8;3;1008;hPa;0;240;15;0;NULL;NULL;NULL
2019-01-23 06:00:00.000;2019-01-23 06:30:00.000;BAJA;ALTA;MEDIA;4310169;9999;NULL;NULL;NULL;0;8;3;1008;hPa;0;240;14;0;NULL;NULL;NULL
2019-01-23 06:30:00.000;2019-01-23 07:00:00.000;MEDIA;ALTA;ALTA;4310170;9999;NULL;NULL;NULL;0;8;3;1007;hPa;0;240;13;0;NULL;200;280
2019-01-23 07:00:00.000;2019-01-23 07:30:00.000;MEDIA;MEDIA;MEDIA;4310171;9999;NULL;NULL;NULL;0;8;3;1007;hPa;0;230;14;0;NULL;NULL;NULL
2019-01-23 07:30:00.000;2019-01-23 08:00:00.000;MEDIA;MEDIA;MEDIA;4310172;9999;NULL;NULL;NULL;0;8;3;1007;hPa;0;240;14;0;NULL;NULL;NULL
2019-01-23 08:00:00.000;2019-01-23 08:30:00.000;MEDIA;ALTA;MEDIA;4310173;9999;NULL;NULL;NULL;0;9;3;1007;hPa;0;240;14;1;25;200;280
2019-01-23 08:30:00.000;2019-01-23 09:00:00.000;MEDIA;MEDIA;MEDIA;4310174;9999;NULL;NULL;NULL;0;10;3;1007;hPa;0;270;21;1;33;NULL;NULL
2019-01-23 09:00:00.000;2019-01-23 09:30:00.000;ALTA;MEDIA;MEDIA;4310175;9999;NULL;NULL;NULL;0;10;3;1007;hPa;0;260;22;1;33;NULL;NULL
2019-01-23 09:30:00.000;2019-01-23 10:00:00.000;ALTA;MEDIA;ALTA;4310176;9999;NULL;NULL;NULL;0;11;3;1007;hPa;0;260;20;0;NULL;230;290
2019-01-23 10:00:00.000;2019-01-23 10:30:00.000;MEDIA;MEDIA;MEDIA;4310177;9999;NULL;NULL;NULL;0;12;4;1007;hPa;0;270;23;0;NULL;NULL;NULL
2019-01-23 10:30:00.000;2019-01-23 11:00:00.000;MEDIA;ALTA;ALTA;4310178;9999;NULL;NULL;NULL;0;12;4;1007;hPa;0;270;20;0;NULL;NULL;NULL
2019-01-23 11:00:00.000;2019-01-23 11:30:00.000;MEDIA;ALTA;ALTA;4310179;9999;NULL;NULL;NULL;0;13;4;1007;hPa;0;270;19;0;NULL;NULL;NULL
2019-01-23 13:00:00.000;2019-01-23 13:30:00.000;ALTA;MEDIA;MEDIA;4310183;9999;NULL;NULL;NULL;0;14;4;1007;hPa;0;270;19;0;NULL;230;290
2019-01-23 13:30:00.000;2019-01-23 14:00:00.000;ALTA;MEDIA;MEDIA;4310184;9999;NULL;NULL;NULL;0;14;4;1006;hPa;0;270;18;0;NULL;NULL;NULL
2019-01-23 14:00:00.000;2019-01-23 14:30:00.000;MEDIA;ALTA;ALTA;4310185;9999;NULL;NULL;NULL;0;14;5;1006;hPa;0;270;17;0;NULL;NULL;NULL
2019-01-23 14:30:00.000;2019-01-23 15:00:00.000;BAJA;ALTA;MEDIA;4310186;9999;NULL;NULL;NULL;0;14;4;1006;hPa;0;270;15;0;NULL;240;300
2019-01-23 15:00:00.000;2019-01-23 15:30:00.000;MEDIA;ALTA;ALTA;4310187;9999;NULL;NULL;NULL;0;13;4;1006;hPa;0;270;18;0;NULL;240;300
2019-01-23 15:30:00.000;2019-01-23 16:00:00.000;BAJA;ALTA;MEDIA;4310188;9999;NULL;NULL;NULL;0;14;4;1006;hPa;0;280;17;1;27;NULL;NULL
2019-01-23 16:00:00.000;2019-01-23 16:30:00.000;MEDIA;MEDIA;MEDIA;4310189;9999;NULL;NULL;NULL;0;13;5;1006;hPa;0;270;18;0;NULL;NULL;NULL
2019-01-23 16:30:00.000;2019-01-23 17:00:00.000;MEDIA;MEDIA;MEDIA;4310190;9999;NULL;NULL;NULL;0;14;3;1006;hPa;0;270;13;0;NULL;240;310
2019-01-23 17:00:00.000;2019-01-23 17:30:00.000;MEDIA;MEDIA;MEDIA;4310191;9999;NULL;NULL;NULL;0;13;4;1006;hPa;0;260;11;0;NULL;NULL;NULL
2019-01-23 17:30:00.000;2019-01-23 18:00:00.000;ALTA;MEDIA;MEDIA;4310192;9999;NULL;NULL;NULL;0;13;4;1007;hPa;0;260;12;0;NULL;NULL;NULL
2019-01-23 18:00:00.000;2019-01-23 18:30:00.000;MEDIA;MEDIA;MEDIA;4310193;9999;NULL;NULL;NULL;0;13;4;1007;hPa;0;280;13;0;NULL;250;310
2019-01-23 18:30:00.000;2019-01-23 19:00:00.000;MEDIA;MEDIA;MEDIA;4310194;9999;NULL;NULL;NULL;0;13;4;1007;hPa;0;260;14;1;25;230;290
2019-01-23 19:00:00.000;2019-01-23 19:30:00.000;ALTA;ALTA;ALTA;4310195;9999;NULL;NULL;NULL;0;13;4;1007;hPa;0;260;14;0;NULL;NULL;NULL
2019-01-23 19:30:00.000;2019-01-23 20:00:00.000;MEDIA;MEDIA;MEDIA;4310196;9999;NULL;NULL;NULL;0;13;4;1007;hPa;0;270;15;0;NULL;250;310
2019-01-23 20:00:00.000;2019-01-23 20:30:00.000;MEDIA;MEDIA;MEDIA;4310197;9999;NULL;NULL;NULL;0;13;4;1006;hPa;0;270;12;0;NULL;230;290
2019-01-23 20:30:00.000;2019-01-23 21:00:00.000;ALTA;MEDIA;MEDIA;4310198;9999;NULL;NULL;NULL;0;13;4;1007;hPa;0;280;13;0;NULL;NULL;NULL
2019-01-23 21:00:00.000;2019-01-23 21:30:00.000;ALTA;MEDIA;MEDIA;4310199;9999;NULL;NULL;NULL;0;13;4;1006;hPa;0;270;9;0;NULL;240;300
2019-01-23 21:30:00.000;2019-01-23 22:00:00.000;MEDIA;BAJA;MEDIA;4310200;9999;NULL;NULL;NULL;0;12;4;1006;hPa;0;290;8;0;NULL;260;330
2019-01-23 22:00:00.000;2019-01-23 22:30:00.000;MEDIA;MEDIA;MEDIA;4310201;9999;NULL;NULL;NULL;0;12;3;1006;hPa;0;280;11;0;NULL;NULL;NULL
2019-01-23 22:30:00.000;2019-01-23 23:00:00.000;MEDIA;BAJA;MEDIA;4310202;9999;NULL;NULL;NULL;0;12;3;1007;hPa;0;280;7;0;NULL;210;310
2019-01-23 23:00:00.000;2019-01-23 23:30:00.000;BAJA;MEDIA;MEDIA;4310203;9999;NULL;NULL;NULL;0;10;3;1007;hPa;1;NULL;3;0;NULL;NULL;NULL
2019-01-23 23:30:00.000;2019-01-24 00:00:00.000;BAJA;BAJA;BAJA;4310204;9999;NULL;NULL;NULL;0;9;3;1007;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-01-24 00:00:00.000;2019-01-24 00:30:00.000;BAJA;BAJA;BAJA;4312658;9999;NULL;NULL;NULL;0;8;4;1007;hPa;0;120;4;0;NULL;80;150
2019-01-24 00:30:00.000;2019-01-24 01:00:00.000;BAJA;BAJA;BAJA;4312659;9999;NULL;NULL;NULL;0;7;3;1008;hPa;1;NULL;3;0;NULL;NULL;NULL
2019-01-24 01:00:00.000;2019-01-24 01:30:00.000;BAJA;BAJA;BAJA;4312660;9999;NULL;NULL;NULL;0;8;4;1007;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-01-24 01:30:00.000;2019-01-24 02:00:00.000;BAJA;BAJA;BAJA;4312661;9999;NULL;NULL;NULL;0;8;4;1007;hPa;1;NULL;4;0;NULL;NULL;NULL
2019-01-24 02:00:00.000;2019-01-24 02:30:00.000;BAJA;BAJA;BAJA;4312662;9999;NULL;NULL;NULL;0;7;3;1007;hPa;0;190;4;0;NULL;NULL;NULL
2019-01-24 02:30:00.000;2019-01-24 03:00:00.000;BAJA;BAJA;BAJA;4312663;9999;NULL;NULL;NULL;0;7;3;1007;hPa;0;240;1;0;NULL;NULL;NULL
2019-01-24 03:00:00.000;2019-01-24 03:30:00.000;BAJA;BAJA;BAJA;4312664;9999;NULL;NULL;NULL;0;6;3;1007;hPa;0;160;3;0;NULL;NULL;NULL
2019-01-24 03:30:00.000;2019-01-24 04:00:00.000;BAJA;BAJA;BAJA;4312665;NULL;NULL;NULL;NULL;1;9;4;1007;hPa;0;260;4;0;NULL;NULL;NULL
2019-01-24 04:00:00.000;2019-01-24 04:30:00.000;BAJA;BAJA;BAJA;4312666;NULL;NULL;NULL;NULL;1;10;4;1007;hPa;0;200;7;0;NULL;NULL;NULL
2019-01-24 04:30:00.000;2019-01-24 05:00:00.000;MEDIA;BAJA;BAJA;4312667;9999;NULL;NULL;NULL;0;8;3;1007;hPa;0;190;6;0;NULL;170;270
2019-01-24 05:00:00.000;2019-01-24 05:30:00.000;MEDIA;MEDIA;MEDIA;4312668;9999;NULL;NULL;NULL;0;7;3;1007;hPa;0;110;4;0;NULL;20;150
2019-01-24 05:30:00.000;2019-01-24 06:00:00.000;BAJA;MEDIA;MEDIA;4312669;9999;NULL;NULL;NULL;0;7;3;1007;hPa;0;130;1;0;NULL;NULL;NULL
2019-01-24 06:00:00.000;2019-01-24 06:30:00.000;MEDIA;ALTA;MEDIA;4312670;9999;NULL;NULL;NULL;0;7;3;1007;hPa;0;140;5;0;NULL;NULL;NULL
2019-01-24 06:30:00.000;2019-01-24 07:00:00.000;MEDIA;ALTA;ALTA;4312671;9999;NULL;NULL;NULL;0;6;3;1008;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-01-24 07:00:00.000;2019-01-24 07:30:00.000;MEDIA;MEDIA;MEDIA;4312672;9999;NULL;NULL;NULL;0;6;3;1008;hPa;0;230;3;0;NULL;190;290
2019-01-24 07:30:00.000;2019-01-24 08:00:00.000;MEDIA;MEDIA;MEDIA;4312673;9999;NULL;NULL;NULL;0;9;3;1008;hPa;0;360;7;0;NULL;NULL;NULL
2019-01-24 08:00:00.000;2019-01-24 08:30:00.000;MEDIA;ALTA;MEDIA;4312674;9999;NULL;NULL;NULL;0;10;4;1008;hPa;0;310;9;0;NULL;280;350
2019-01-24 08:30:00.000;2019-01-24 09:00:00.000;ALTA;MEDIA;MEDIA;4312675;9999;NULL;NULL;NULL;0;11;4;1009;hPa;0;340;7;0;NULL;310;10
2019-01-24 09:00:00.000;2019-01-24 09:30:00.000;ALTA;MEDIA;MEDIA;4312676;9999;NULL;NULL;NULL;0;12;5;1008;hPa;0;340;5;0;NULL;280;10
2019-01-24 09:30:00.000;2019-01-24 10:00:00.000;ALTA;MEDIA;MEDIA;4312677;9999;NULL;NULL;NULL;0;13;4;1009;hPa;0;180;4;0;NULL;130;240
2019-01-24 10:00:00.000;2019-01-24 10:30:00.000;MEDIA;MEDIA;MEDIA;4312678;9999;NULL;NULL;NULL;0;14;4;1009;hPa;0;170;4;0;NULL;140;240
2019-01-24 10:30:00.000;2019-01-24 11:00:00.000;MEDIA;ALTA;MEDIA;4312679;9999;NULL;NULL;NULL;0;15;4;1010;hPa;0;310;4;1;15;NULL;NULL
2019-01-24 11:00:00.000;2019-01-24 11:30:00.000;MEDIA;ALTA;ALTA;4312680;9999;NULL;NULL;NULL;0;16;4;1010;hPa;0;360;15;0;NULL;330;50
2019-01-24 13:00:00.000;2019-01-24 13:30:00.000;ALTA;MEDIA;MEDIA;4312684;9999;NULL;NULL;NULL;0;16;4;1010;hPa;0;330;18;0;NULL;300;10
2019-01-24 13:30:00.000;2019-01-24 14:00:00.000;ALTA;MEDIA;MEDIA;4312685;9999;NULL;NULL;NULL;0;16;5;1010;hPa;0;340;15;1;25;300;10
2019-01-24 14:00:00.000;2019-01-24 14:30:00.000;ALTA;ALTA;ALTA;4312686;9999;NULL;NULL;NULL;0;15;4;1010;hPa;0;340;16;0;NULL;310;20
2019-01-24 14:30:00.000;2019-01-24 15:00:00.000;MEDIA;ALTA;ALTA;4312687;9999;NULL;NULL;NULL;0;15;4;1010;hPa;0;340;12;0;NULL;300;20
2019-01-24 15:00:00.000;2019-01-24 15:30:00.000;MEDIA;ALTA;MEDIA;4312688;9999;NULL;NULL;NULL;0;15;5;1011;hPa;0;20;5;0;NULL;330;80
2019-01-24 15:30:00.000;2019-01-24 16:00:00.000;MEDIA;ALTA;MEDIA;4312689;9999;NULL;NULL;NULL;0;14;5;1011;hPa;0;10;5;0;NULL;310;90
2019-01-24 16:00:00.000;2019-01-24 16:30:00.000;MEDIA;MEDIA;MEDIA;4312690;9999;NULL;NULL;NULL;0;14;5;1012;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-01-24 16:30:00.000;2019-01-24 17:00:00.000;MEDIA;MEDIA;MEDIA;4312691;9999;NULL;NULL;NULL;0;13;6;1012;hPa;0;10;6;0;NULL;320;50
